review_id,product,review,sentiment_label,sentiment_score
6823671c-2351-4e5c-912e-95b7c013c764,boAt Airdopes 161,"Superb earbuds. Easy to connect and use, no issues at all.",positive,0.73
53cfdd39-aeea-4bdd-8097-40d9e7f2b144,boAt Airdopes 161,Worth every rupee. Great value for money.,positive,0.98
da1d4817-6ea4-4ecf-b83d-b48f002414c9,boAt Airdopes 161,Mic doesn’t work properly. Bad for calls.,negative,-0.84
e9062ef6-9d68-480e-b2b9-1384095f4be8,boAt Airdopes 161,Great for workouts. Stays in ear and sounds fantastic.,positive,0.9
7831ef95-d536-4d94-9b2a-11e72d60b85f,boAt Airdopes 161,"Superb earbuds. Easy to connect and use, no issues at all.",positive,0.67
3a2aafc2-4850-46a2-bfc0-f96a80740fa6,boAt Airdopes 161,Not bad. Could use improvement in mic quality.,neutral,-0.02
df36a17d-d80b-46fc-b249-1f867981bbad,boAt Airdopes 161,Amazing quality at this price point!,positive,0.64
0fea90ef-8907-48be-aa21-6492864ef603,boAt Airdopes 161,"Superb earbuds. Easy to connect and use, no issues at all.",positive,0.7
b7313d68-f858-4482-bf06-7c4dd90211c3,boAt Airdopes 161,Connection keeps dropping. Very frustrating.,negative,-0.4
797395ff-0b9b-4a40-be96-eb9acc9272c0,boAt Airdopes 161,Sound cuts in and out frequently. Not reliable.,negative,-0.78
8084018e-d402-4184-8796-6a58cf14a8dc,boAt Airdopes 161,Connection keeps dropping. Very frustrating.,negative,-0.42
377355bd-0bd8-4a6d-b5e4-947247a671f9,boAt Airdopes 161,Battery dies too quickly. Not recommended.,negative,-0.94
2e2d81d4-cc82-4f75-9399-f3bd692274c7,boAt Airdopes 161,Battery dies too quickly. Not recommended.,negative,-0.43
98707557-dd8c-419b-b6d9-158dba4b7e78,boAt Airdopes 161,Very comfortable and the bass is amazing. Highly recommend!,positive,0.65
d52f1c0a-ec7d-451a-bb69-820991e6015b,boAt Airdopes 161,Bass is too heavy and distorts the music.,negative,-0.73
53622363-71ca-47db-ae86-6087a093619a,boAt Airdopes 161,"Expected better, but still usable.",neutral,0.04
295d558c-b0ea-42a1-84d5-e2a99d1eb3a0,boAt Airdopes 161,"Superb earbuds. Easy to connect and use, no issues at all.",positive,0.99
3a3952e5-49e9-449e-94cf-202e4441cdd5,boAt Airdopes 161,Excellent fit and sound. The charging case is sleek too.,positive,0.92
43211b4a-212b-49c5-95b9-e2748505c5eb,boAt Airdopes 161,Neither good nor bad. It's just fine for casual use.,neutral,-0.05
ef4dea21-3815-476b-ac97-f3baf9332817,boAt Airdopes 161,Not bad. Could use improvement in mic quality.,neutral,-0.01
40149da8-8488-446c-954f-137b921be6b6,boAt Airdopes 161,Mic doesn’t work properly. Bad for calls.,negative,-0.85
ff4f7626-50df-4dac-b886-6338e70484f8,boAt Airdopes 161,Exceeded my expectations. Great job boAt!,positive,0.91
705f78a9-b423-4261-98c0-f48c60e62cf2,boAt Airdopes 161,Amazing quality at this price point!,positive,0.98
5a383dd7-86ab-46ee-bc5d-d4a9b409857b,boAt Airdopes 161,Satisfactory performance overall.,neutral,-0.01
e5940656-e2d1-4acd-8613-5048ecb83df6,boAt Airdopes 161,Poor build quality and bad customer service.,negative,-0.9
fa50be2c-0698-47e1-a521-e72b3203bfd6,boAt Airdopes 161,Only one earbud works. Waste of money.,negative,-0.89
81a15d89-5528-4040-90a0-41644de5ecf3,boAt Airdopes 161,"Okay for the price, but not amazing.",neutral,0.02
8207527a-3471-450a-9855-af051eff1918,boAt Airdopes 161,Amazing quality at this price point!,positive,0.77
b2310b33-7b56-4124-b4bd-fa3c6ed69b56,boAt Airdopes 161,No complaints. I’m impressed with the performance.,positive,0.62
0e8ae0c6-42b3-4924-a76b-227f019997d5,boAt Airdopes 161,No complaints. I’m impressed with the performance.,positive,0.93
43edddcc-a593-4418-9280-3ad9ca3ae09d,boAt Airdopes 161,Great for workouts. Stays in ear and sounds fantastic.,positive,0.76
cd6c7500-8eeb-4135-b157-8d1b90e4d8f8,boAt Airdopes 161,Worth every rupee. Great value for money.,positive,0.68
d2b2272a-c66a-4816-b630-216c25bed759,boAt Airdopes 161,Exceeded my expectations. Great job boAt!,positive,0.75
168715f3-b993-4564-8047-402450a68938,boAt Airdopes 161,Good design but the performance is average.,neutral,-0.04
6a3c7d90-a89c-4698-8505-1fada6c02a06,boAt Airdopes 161,Sound cuts in and out frequently. Not reliable.,negative,-0.84
77b10017-b8fd-4775-8f26-9219e250dd4a,boAt Airdopes 161,Terrible sound quality. I regret buying this.,negative,-0.98
2e133a70-bb40-4e14-8422-0310da08d02d,boAt Airdopes 161,Not bad. Could use improvement in mic quality.,neutral,0.01
be32443c-81dd-4ac1-84ad-83c64363081a,boAt Airdopes 161,Amazing quality at this price point!,positive,0.77
ad2b7570-c64e-4a7c-88a4-93839d267dab,boAt Airdopes 161,Worth every rupee. Great value for money.,positive,0.85
56783b28-ce41-4e86-a834-271c5e650efe,boAt Airdopes 161,"Superb earbuds. Easy to connect and use, no issues at all.",positive,0.67
1c38ed9b-8736-49f0-b383-c950b181d08c,boAt Airdopes 161,"Superb earbuds. Easy to connect and use, no issues at all.",positive,0.84
b87f392c-aa8d-450d-83e0-93f550c722d8,boAt Airdopes 161,Amazing quality at this price point!,positive,0.83
de7263fc-a64d-406d-b2fd-b16ec9451fbd,boAt Airdopes 161,Worth every rupee. Great value for money.,positive,0.71
14b8f90d-c3b5-4ab8-a3e3-f538f3b85dc4,boAt Airdopes 161,Exceeded my expectations. Great job boAt!,positive,0.9
445bed8e-15cc-41af-bcbb-fd183c5a5464,boAt Airdopes 161,Good design but the performance is average.,neutral,0.05
2a2840a9-5ae7-4aed-b43b-28fcb6d736a6,boAt Airdopes 161,"Mediocre product, but affordable.",neutral,-0.01
07572ee5-a697-4735-abc4-7e52b46dded1,boAt Airdopes 161,Amazing quality at this price point!,positive,0.63
7f7a9402-2103-4e06-bb20-30c8ce9e4c53,boAt Airdopes 161,Bass is too heavy and distorts the music.,negative,-0.99
290100d3-6ba1-4d41-a6df-9f26f7bd84bd,boAt Airdopes 161,"Decent product. Works as expected, nothing special.",neutral,0.02
b2c6bb8c-6199-438f-b432-366f58e68f43,boAt Airdopes 161,No complaints. I’m impressed with the performance.,positive,0.69
10bd86e1-8f31-4948-8690-dcda50fecd91,boAt Airdopes 161,Disappointed with the product. Stopped working in a month.,negative,-0.57
d99c5661-4a81-4c05-8706-cc8f71782a13,boAt Airdopes 161,Poor build quality and bad customer service.,negative,-0.68
06ba9f44-873a-41da-8bd1-be3b84d84883,boAt Airdopes 161,No complaints. I’m impressed with the performance.,positive,0.92
eb520eba-faeb-4b7b-8a8c-d5579111aba2,boAt Airdopes 161,Absolutely love these! Great sound quality and battery life.,positive,0.84
36857a9b-c7ce-46c5-957e-b88e22d72ec6,boAt Airdopes 161,"Mediocre product, but affordable.",neutral,-0.05
f59c4811-b342-4cea-8e28-9183678404d5,boAt Airdopes 161,"Average earbuds, gets the job done.",neutral,0.03
b6149a1c-d02f-4307-8120-7bd300dd353b,boAt Airdopes 161,Crystal clear sound and really good mic during calls.,positive,0.64
daf35272-330b-4e06-83d1-6881176bb424,boAt Airdopes 161,Crystal clear sound and really good mic during calls.,positive,0.9
aaba9ea6-05b2-4251-ae5a-6d2232806772,boAt Airdopes 161,Worth every rupee. Great value for money.,positive,0.76
a5a0394a-9e2e-4a78-b4ab-31dd5374c2fe,boAt Airdopes 161,Battery dies too quickly. Not recommended.,negative,-0.73
f6ba43bf-ba78-44d6-9a28-be7128d997c1,boAt Airdopes 161,"Decent product. Works as expected, nothing special.",neutral,0.01
40b23b1a-3200-4dc7-b7c4-dd13ab57ad40,boAt Airdopes 161,Battery dies too quickly. Not recommended.,negative,-0.55
ca3cd6fd-5d5c-4e68-ad77-96a59d434a2e,boAt Airdopes 161,"Okay for the price, but not amazing.",neutral,0.01
1bdfeb74-f144-4175-85e0-2070f1dce30b,boAt Airdopes 161,"Mediocre product, but affordable.",neutral,-0.02
21d8e45a-1585-48ba-aba0-d8f344e3e9cb,boAt Airdopes 161,"Sound is okay. Fit is average, battery is decent.",neutral,0
7dc72d4b-b54b-4447-9520-8211ad440c01,boAt Airdopes 161,No complaints. I’m impressed with the performance.,positive,0.99
a6ff571b-ffb6-4c61-9b33-5eaa4497dd85,boAt Airdopes 161,Worth every rupee. Great value for money.,positive,0.63
f49978f8-3ac1-4ef5-a03c-eeb1db9253cc,boAt Airdopes 161,Poor build quality and bad customer service.,negative,-0.75
7b5f8a11-84bd-4232-8218-8f403b1f12b2,boAt Airdopes 161,Absolutely love these! Great sound quality and battery life.,positive,0.89
8f97dfb0-bb09-42e7-ae41-ec8cbd96723c,boAt Airdopes 161,Mic doesn’t work properly. Bad for calls.,negative,-0.94
489be37b-db1f-4518-bca7-e7407d707c51,boAt Airdopes 161,"Mediocre product, but affordable.",neutral,-0.02
09834c0a-3e78-48a5-ba72-3a6b45490d9b,boAt Airdopes 161,"Superb earbuds. Easy to connect and use, no issues at all.",positive,0.69
0985e23b-7c82-47b8-bfff-83115b084d05,boAt Airdopes 161,Amazing quality at this price point!,positive,0.71
b595a4ff-d3cf-490a-9c31-ee465e65a5d8,boAt Airdopes 161,"Expected better, but still usable.",neutral,-0.01
51490f3b-99d1-42c2-a078-b65ef6e6405d,boAt Airdopes 161,"Mediocre product, but affordable.",neutral,0.03
ced0b21b-f90c-486f-8470-96e33b360229,boAt Airdopes 161,Very comfortable and the bass is amazing. Highly recommend!,positive,0.84
893c1b7e-693c-44cc-990b-a8ea87ebcead,boAt Airdopes 161,"Superb earbuds. Easy to connect and use, no issues at all.",positive,0.89
67b9f339-fd35-4891-9b94-c688d2de7566,boAt Airdopes 161,"Decent product. Works as expected, nothing special.",neutral,-0.02
ee16d3df-8af8-46c6-9333-9b1174d58056,boAt Airdopes 161,"Average earbuds, gets the job done.",neutral,-0.04
1f79aee8-e8f2-44fa-a145-30ee71a66e2e,boAt Airdopes 161,Mic doesn’t work properly. Bad for calls.,negative,-0.91
64b28a0a-9fed-4229-8fdb-74268e5552fe,boAt Airdopes 161,"Okay for the price, but not amazing.",neutral,0.02
1b562ecd-f52e-4019-9726-d9afb96c6e6f,boAt Airdopes 161,Excellent fit and sound. The charging case is sleek too.,positive,0.9
61ed1f8e-1192-4f2f-ad80-0c8ac1738d13,boAt Airdopes 161,"Decent product. Works as expected, nothing special.",neutral,0.04
0498ecf4-6a3b-474b-ab5a-f68e4c0262b9,boAt Airdopes 161,Bass is too heavy and distorts the music.,negative,-0.56
8c7b7be0-f9ac-48e4-b017-dcf1561ce18d,boAt Airdopes 161,Satisfactory performance overall.,neutral,-0.04
35fc3831-a520-4a38-9243-c122289403a3,boAt Airdopes 161,Crystal clear sound and really good mic during calls.,positive,0.86
1e7ff0bd-4d77-42c3-90c7-65f290fe4f2f,boAt Airdopes 161,Neither good nor bad. It's just fine for casual use.,neutral,0.02
b68367a8-c114-4119-ba8c-26ec875e8d71,boAt Airdopes 161,Terrible sound quality. I regret buying this.,negative,-0.84
06ee3e95-dcc8-4023-8b4d-dee5ae394c7e,boAt Airdopes 161,No complaints. I’m impressed with the performance.,positive,0.94
8fa24678-8cc7-47d2-9ffa-3c775e2a5008,boAt Airdopes 161,Neither good nor bad. It's just fine for casual use.,neutral,0.03
a1d3f05b-79fd-4d1c-9ea1-9b0f87939dc4,boAt Airdopes 161,Bass is too heavy and distorts the music.,negative,-0.64
d16113ad-64bf-4bb3-880b-d60661b9cb3f,boAt Airdopes 161,Only one earbud works. Waste of money.,negative,-0.46
3403f7fe-56ac-4084-bbaf-5625b9d1b96f,boAt Airdopes 161,"Sound is okay. Fit is average, battery is decent.",neutral,0.05
0b54af18-213c-4844-940e-e5da1104b963,boAt Airdopes 161,Amazing quality at this price point!,positive,0.83
a4f7ebc3-01f5-4fb0-94fc-24008afbac8d,boAt Airdopes 161,Exceeded my expectations. Great job boAt!,positive,0.61
1949e912-8678-4b82-b9e3-c1289a2ee139,boAt Airdopes 161,Amazing quality at this price point!,positive,0.77
8ebd325c-8fc6-479b-a9c8-8cbb4e12b730,boAt Airdopes 161,"Average earbuds, gets the job done.",neutral,-0.03
d35387d4-8b63-43c8-aa73-7778782fdda6,boAt Airdopes 161,Excellent fit and sound. The charging case is sleek too.,positive,0.83
fe03d428-c445-4e66-99ca-791a130a8c6a,boAt Airdopes 161,Great for workouts. Stays in ear and sounds fantastic.,positive,0.67
25dbf2f5-2837-47bd-837f-d13a3c44cc7f,boAt Airdopes 161,Terrible sound quality. I regret buying this.,negative,-0.46
c8895879-fab5-41ca-ae73-5ff1f91cccb4,boAt Airdopes 161,Excellent fit and sound. The charging case is sleek too.,positive,0.61
b4c89b60-03a7-49f0-8592-4035a5bee875,boAt Airdopes 161,Crystal clear sound and really good mic during calls.,positive,0.63
010eeaf8-4946-4a3b-92cd-d6dc4355b45d,boAt Airdopes 161,Crystal clear sound and really good mic during calls.,positive,0.62
d430a7eb-a7b6-4ea5-8b8b-de3603b2fc82,boAt Airdopes 161,Sound cuts in and out frequently. Not reliable.,negative,-0.49
b34986e0-7443-43d7-b7ca-552cc6446433,boAt Airdopes 161,Exceeded my expectations. Great job boAt!,positive,0.63
179c00ae-e2f5-42bd-b999-bf5922ad4958,boAt Airdopes 161,Only one earbud works. Waste of money.,negative,-0.48
7f76c119-b43f-4984-98d1-ab8d29b7bf7a,boAt Airdopes 161,Battery dies too quickly. Not recommended.,negative,-0.55
f6e47f0d-4eda-44e1-90ad-b445fe0ca458,boAt Airdopes 161,Absolutely love these! Great sound quality and battery life.,positive,0.85
0d9367c1-8529-4379-9468-e54d8a0fe07d,boAt Airdopes 161,"Sound is okay. Fit is average, battery is decent.",neutral,-0.02
a3804569-43bf-44e0-a0c4-df77b4603f46,boAt Airdopes 161,"Superb earbuds. Easy to connect and use, no issues at all.",positive,0.84
1ae3e227-bf65-469d-89ac-def1828258a1,boAt Airdopes 161,No complaints. I’m impressed with the performance.,positive,0.78
b0a9b05d-150c-40f5-a127-c77c814b644c,boAt Airdopes 161,Battery dies too quickly. Not recommended.,negative,-0.58
5c91c499-f346-42aa-9c19-d2e45631ee80,boAt Airdopes 161,Exceeded my expectations. Great job boAt!,positive,0.83
ad80ff36-ed23-4ed9-8199-0830a3ffa33d,boAt Airdopes 161,Only one earbud works. Waste of money.,negative,-0.44
48114761-f294-429b-af6f-644bea2d722b,boAt Airdopes 161,Excellent fit and sound. The charging case is sleek too.,positive,0.78
117b53e7-65d7-4c0d-a342-f4c4b14499f5,boAt Airdopes 161,Absolutely love these! Great sound quality and battery life.,positive,0.69
726a603b-9a89-49ca-b1e7-e3d7beed0c07,boAt Airdopes 161,Bass is too heavy and distorts the music.,negative,-0.48
7e9229c3-e7b7-48f0-9c73-d790f1d9b766,boAt Airdopes 161,Terrible sound quality. I regret buying this.,negative,-0.56
9a4525c7-dc37-437f-8090-db3e5ee8d404,boAt Airdopes 161,"Superb earbuds. Easy to connect and use, no issues at all.",positive,0.77
b4c7b04c-61e9-4766-b695-452065275e39,boAt Airdopes 161,Disappointed with the product. Stopped working in a month.,negative,-0.43
d7090aa2-c65a-4ec0-8f8d-08bd979d6ebe,boAt Airdopes 161,"Okay for the price, but not amazing.",neutral,-0.04
f11238fa-27b0-4c5f-bb8f-79e8e99ee819,boAt Airdopes 161,"Mediocre product, but affordable.",neutral,0
1a91fa51-f863-497f-98ee-8110a059a2db,boAt Airdopes 161,Sound cuts in and out frequently. Not reliable.,negative,-0.42
7630c12b-d7fb-409c-839f-8f62ea19c204,boAt Airdopes 161,Great for workouts. Stays in ear and sounds fantastic.,positive,0.64
b3a97075-d1e6-412d-b180-9856d14f916a,boAt Airdopes 161,"Okay for the price, but not amazing.",neutral,0.01
3ba1ae83-82b9-4b9a-b8b0-db95c1503d33,boAt Airdopes 161,Terrible sound quality. I regret buying this.,negative,-0.47
67065ced-6eca-4c9e-9efa-0d962ee71329,boAt Airdopes 161,Connection keeps dropping. Very frustrating.,negative,-0.41
e9ba67ce-c275-407b-8aad-22d6744ff7ce,boAt Airdopes 161,Poor build quality and bad customer service.,negative,-0.47
7fa517e9-ce47-48d1-8168-b8c90e83d511,boAt Airdopes 161,Great for workouts. Stays in ear and sounds fantastic.,positive,0.77
eb65e89c-5e94-45f0-93d0-af9f1ad92241,boAt Airdopes 161,Excellent fit and sound. The charging case is sleek too.,positive,0.92
d9b872cc-39dd-40be-ba50-6bbc45183921,boAt Airdopes 161,Poor build quality and bad customer service.,negative,-0.46
632945ae-cb82-4083-b76f-772d657e617e,boAt Airdopes 161,Bass is too heavy and distorts the music.,negative,-0.89
50360d44-5039-4f9c-acfc-0b11f846e6b2,boAt Airdopes 161,Not bad. Could use improvement in mic quality.,neutral,0.03
7c8c7a80-d858-448e-807e-b4d488f0b663,boAt Airdopes 161,Great for workouts. Stays in ear and sounds fantastic.,positive,0.91
261d37db-e6cb-4599-8976-49b55397c1eb,boAt Airdopes 161,Exceeded my expectations. Great job boAt!,positive,0.85
2213ec6b-22e6-407b-9347-28184c0863ad,boAt Airdopes 161,Very comfortable and the bass is amazing. Highly recommend!,positive,0.89
50e93a0c-51a1-434e-b87d-6a6e2b587b65,boAt Airdopes 161,"Decent product. Works as expected, nothing special.",neutral,0.01
d96a028f-3e35-43c2-a9b6-51516c5ed6e8,boAt Airdopes 161,Exceeded my expectations. Great job boAt!,positive,0.66
f584944c-3729-4c36-b799-6d32cc4bf799,boAt Airdopes 161,Amazing quality at this price point!,positive,0.7
6366a5f8-d453-4155-960d-d0180493f3b4,boAt Airdopes 161,Great for workouts. Stays in ear and sounds fantastic.,positive,0.7
56c1a9c6-603c-49f9-950b-1d9a5ec6242e,boAt Airdopes 161,"Okay for the price, but not amazing.",neutral,-0.04
15240951-191c-43c1-9242-21e66320378c,boAt Airdopes 161,"Superb earbuds. Easy to connect and use, no issues at all.",positive,0.76
64e01575-5fa8-47c8-88e2-92c59d401e4d,boAt Airdopes 161,Terrible sound quality. I regret buying this.,negative,-0.8
1117a340-404d-4bcb-87f7-f8f70a1452a0,boAt Airdopes 161,Excellent fit and sound. The charging case is sleek too.,positive,0.7
b3f49ce6-199b-4891-bbff-91c2b707f914,boAt Airdopes 161,Exceeded my expectations. Great job boAt!,positive,0.93
94224b8c-515d-4716-95fd-e96ae7c2ee3d,boAt Airdopes 161,"Okay for the price, but not amazing.",neutral,-0.02
7dc7aad6-f8bd-4180-b8ac-89de11e38014,boAt Airdopes 161,Only one earbud works. Waste of money.,negative,-0.94
0b9c2f81-73bd-47b7-956e-de75ae7bf110,boAt Airdopes 161,"Decent product. Works as expected, nothing special.",neutral,-0.02
8a6f5d2e-ae12-47e2-ba31-c73875444251,boAt Airdopes 161,"Okay for the price, but not amazing.",neutral,-0.01
1e99d8de-f7d8-4019-b9af-88ba9cf67714,boAt Airdopes 161,Disappointed with the product. Stopped working in a month.,negative,-0.71
174bebbf-54de-4b14-8857-1fd62b2b9dcc,boAt Airdopes 161,Excellent fit and sound. The charging case is sleek too.,positive,0.98
b2d804e2-8cd7-492a-a9a8-8584a9652047,boAt Airdopes 161,Exceeded my expectations. Great job boAt!,positive,0.78
59b435da-715d-4bc5-af73-5e7f361f3535,boAt Airdopes 161,No complaints. I’m impressed with the performance.,positive,0.99
4e077a32-26ed-4ccf-81f9-bb61df669af4,boAt Airdopes 161,Excellent fit and sound. The charging case is sleek too.,positive,0.95
c8b53e6f-abd6-4934-ab18-2ccec4eb38ee,boAt Airdopes 161,"Mediocre product, but affordable.",neutral,-0.03
298f619f-3456-45c1-b227-d4c8ab040c04,boAt Airdopes 161,Only one earbud works. Waste of money.,negative,-1
4f93ed1f-c563-47bb-9d4c-70e8c4fcd040,boAt Airdopes 161,Absolutely love these! Great sound quality and battery life.,positive,0.93
72fefa55-32ba-469f-b539-2397d6fb34ae,boAt Airdopes 161,Great for workouts. Stays in ear and sounds fantastic.,positive,0.76
a2d2a770-3856-41d6-bb6a-20ed72be7e4e,boAt Airdopes 161,"Superb earbuds. Easy to connect and use, no issues at all.",positive,0.87
c3fd8de9-b642-4d79-9edb-2345f5db6173,boAt Airdopes 161,No complaints. I’m impressed with the performance.,positive,0.84
63592d2f-757d-4bad-865e-89c1f957ef8d,boAt Airdopes 161,"Sound is okay. Fit is average, battery is decent.",neutral,-0.04
71bf8f08-fdb9-4541-a30a-b8bffeb30cb1,boAt Airdopes 161,Poor build quality and bad customer service.,negative,-0.41
b3589d31-9778-418c-85a7-e00f488b9106,boAt Airdopes 161,"Superb earbuds. Easy to connect and use, no issues at all.",positive,0.85
bea682d8-fa8d-4c76-9488-ccbcc29162de,boAt Airdopes 161,No complaints. I’m impressed with the performance.,positive,0.86
4dfcbe27-9218-4ec8-bd41-434eea71b0ca,boAt Airdopes 161,Bass is too heavy and distorts the music.,negative,-0.54
9e9a33a4-b68e-411c-ae2f-0c2e8b82398f,boAt Airdopes 161,"Average earbuds, gets the job done.",neutral,-0.01
c2d47c1c-4155-416e-81af-53c80deeb52c,boAt Airdopes 161,Excellent fit and sound. The charging case is sleek too.,positive,0.9
9c49f801-525c-4029-81f3-846e2706e5f7,boAt Airdopes 161,Bass is too heavy and distorts the music.,negative,-0.47
ce96aa8e-b7e1-40b0-affb-13e791d237b5,boAt Airdopes 161,"Expected better, but still usable.",neutral,0.04
ba0ea71f-b820-4d67-a4ff-06ae0e004832,boAt Airdopes 161,Doesn’t fit well and hurts the ear after some time.,negative,-0.5
af595898-a43b-4fd0-a30f-6d598b165707,boAt Airdopes 161,Not bad. Could use improvement in mic quality.,neutral,-0.04
af7f74fb-d31a-474e-add6-94b54df8cc78,boAt Airdopes 161,"Superb earbuds. Easy to connect and use, no issues at all.",positive,0.95
1df761e5-51aa-4701-930c-28488673c83d,boAt Airdopes 161,Absolutely love these! Great sound quality and battery life.,positive,0.92
4460f54a-1f18-4abf-b995-d47d9ef511a8,boAt Airdopes 161,Satisfactory performance overall.,neutral,0.04
c1fa6a37-fc59-4d77-b5ee-d1e47dae2a85,boAt Airdopes 161,"Superb earbuds. Easy to connect and use, no issues at all.",positive,0.89
be5f2e4a-9de7-462f-ab3a-85c9940d7741,boAt Airdopes 161,Not bad. Could use improvement in mic quality.,neutral,0.01
6e234614-a1ff-49e4-a263-2213f35f2bd7,boAt Airdopes 161,Worth every rupee. Great value for money.,positive,0.88
f97c3842-14b4-4e5f-873c-982b51478314,boAt Airdopes 161,Not bad. Could use improvement in mic quality.,neutral,0.01
fbd5f71d-23ce-4e0f-9787-9e2ef24a063c,boAt Airdopes 161,Amazing quality at this price point!,positive,0.86
044c9176-29a7-4d58-ba4d-898696c8637c,boAt Airdopes 161,Mic doesn’t work properly. Bad for calls.,negative,-0.85
d4e8e1b1-e806-4313-ab95-af1bd0e0d2d2,boAt Airdopes 161,Doesn’t fit well and hurts the ear after some time.,negative,-0.64
474e6db3-3122-4937-bc71-b553b7308c32,boAt Airdopes 161,Battery dies too quickly. Not recommended.,negative,-0.95
d40e22b4-5f99-4637-99e4-cea9a6c7e134,boAt Airdopes 161,No complaints. I’m impressed with the performance.,positive,0.93
be10e098-0daa-47d2-88b6-e8289400a8e3,boAt Airdopes 161,Only one earbud works. Waste of money.,negative,-0.76
ab84f055-680c-40ac-8952-0f18724e25fa,boAt Airdopes 161,Sound cuts in and out frequently. Not reliable.,negative,-0.64
f9b64666-db29-4f86-91fc-c509a2465dec,boAt Airdopes 161,Terrible sound quality. I regret buying this.,negative,-0.93
530aebc3-be9d-409b-b20b-217ef1ebc3d2,boAt Airdopes 161,Very comfortable and the bass is amazing. Highly recommend!,positive,0.96
5f6ce2ab-ef2b-44a1-b0fa-0c5835157257,boAt Airdopes 161,"Decent product. Works as expected, nothing special.",neutral,-0.05
299b2233-ca31-492d-8040-60e7b287780c,boAt Airdopes 161,Doesn’t fit well and hurts the ear after some time.,negative,-0.82
6a05ccfb-2181-479e-be05-d9391470dc0a,boAt Airdopes 161,"Superb earbuds. Easy to connect and use, no issues at all.",positive,0.9
1b152b01-b6ea-442b-9050-8ae1857a906c,boAt Airdopes 161,"Decent product. Works as expected, nothing special.",neutral,-0.02
75156d15-fa5a-4040-bc16-81982ba1af43,boAt Airdopes 161,"Superb earbuds. Easy to connect and use, no issues at all.",positive,0.71
b4bdbfaa-4eda-4902-b4a4-c242da1babd8,boAt Airdopes 161,Worth every rupee. Great value for money.,positive,0.92
cdf872ec-281b-40a5-a5df-bb294bdb1d61,boAt Airdopes 161,Terrible sound quality. I regret buying this.,negative,-0.42
627aeecf-2c27-40f5-b787-cdf1bc1420c0,boAt Airdopes 161,Disappointed with the product. Stopped working in a month.,negative,-0.44
787d31a7-7532-424b-ba98-f174098a0701,boAt Airdopes 161,Connection keeps dropping. Very frustrating.,negative,-0.62
3f83ee40-d8ea-49fc-bbd6-b4b8f07bafe8,boAt Airdopes 161,"Okay for the price, but not amazing.",neutral,-0.02
e668a1ef-d33c-49a3-98b9-210502c515fb,boAt Airdopes 161,Excellent fit and sound. The charging case is sleek too.,positive,0.79
4d376aad-3231-4d05-9323-1ace5593653f,boAt Airdopes 161,Very comfortable and the bass is amazing. Highly recommend!,positive,0.91
6444af33-72e7-4ffe-83f3-259fe2c807c0,boAt Airdopes 161,Exceeded my expectations. Great job boAt!,positive,0.68
f333997b-ef6f-49e2-a77f-a8fa291fc4e5,boAt Airdopes 161,Amazing quality at this price point!,positive,0.84
2494279c-42ff-48c4-a57e-10766dd81a9b,boAt Airdopes 161,Worth every rupee. Great value for money.,positive,0.89
e5be11d7-4600-45c0-8912-75ad017b6288,boAt Airdopes 161,"Decent product. Works as expected, nothing special.",neutral,-0.03
970db310-294e-46bb-a340-3821e8db90d6,boAt Airdopes 161,Poor build quality and bad customer service.,negative,-0.57
c6049355-af9e-46be-9943-9c9ed8651748,boAt Airdopes 161,"Superb earbuds. Easy to connect and use, no issues at all.",positive,0.71
b0cf7660-8b9d-4446-ba32-88300705fdbd,boAt Airdopes 161,Worth every rupee. Great value for money.,positive,0.77
a7083a2e-f7c4-412d-860e-7f6bf249c8f6,boAt Airdopes 161,Crystal clear sound and really good mic during calls.,positive,0.77
4e7b6069-0367-4810-b11a-179ea96bd0d4,boAt Airdopes 161,Absolutely love these! Great sound quality and battery life.,positive,0.78
60c80015-5918-4d07-aed6-d664d6e62438,boAt Airdopes 161,Exceeded my expectations. Great job boAt!,positive,0.95
14db8a3e-1809-4e00-bb7b-6ca611fe8de6,boAt Airdopes 161,No complaints. I’m impressed with the performance.,positive,0.92
825d44d3-0219-4b91-9ea8-105df34a01fa,boAt Airdopes 161,Absolutely love these! Great sound quality and battery life.,positive,0.99
9df13f6f-6397-4b91-acee-3342c449e227,boAt Airdopes 161,Very comfortable and the bass is amazing. Highly recommend!,positive,0.71
9d86133e-45b1-4d19-a38f-a29e6d3b3cee,boAt Airdopes 161,Worth every rupee. Great value for money.,positive,0.77
cd27f570-e4be-462a-9c23-8bb0499297c6,boAt Airdopes 161,Great for workouts. Stays in ear and sounds fantastic.,positive,0.76
1cc690fe-660c-4252-8f89-3fedf9d0abff,boAt Airdopes 161,Terrible sound quality. I regret buying this.,negative,-0.76
fd6d5792-4a00-4b7c-a5d6-2dfb5867c4ac,boAt Airdopes 161,Worth every rupee. Great value for money.,positive,0.77
3f142443-f9cd-49ad-9f17-7a06f41dc466,boAt Airdopes 161,No complaints. I’m impressed with the performance.,positive,0.92
7458870e-4488-4a4a-9bf8-fae2cfa613a8,boAt Airdopes 161,Very comfortable and the bass is amazing. Highly recommend!,positive,0.79
9670f678-79a3-477a-a972-ee1368db35b6,boAt Airdopes 161,"Decent product. Works as expected, nothing special.",neutral,-0.04
a3f9903a-bebb-445a-850f-795e996811bf,boAt Airdopes 161,"Superb earbuds. Easy to connect and use, no issues at all.",positive,0.62
